Test Number,newTime,newPathLength,dijkstraTime,dijkstraPathLength,bfsTime,bfsPathLength,dfsTime,dfsPathLength,astarTime,astarPathLength
1473,9.393692016601562e-05,6,0.00016498565673828125,11,0,0,1.9073486328125e-05,17,0.00013303756713867188,6
1474,7.891654968261719e-05,5,0.0006949901580810547,8,0,0,4.00543212890625e-05,30,0.00013017654418945312,5
1475,0.0001220703125,6,0.0021190643310546875,21,0,0,0.00013899803161621094,59,0.00012493133544921875,6
1476,0.00015592575073242188,12,0.00039696693420410156,15,0,0,1.3828277587890625e-05,13,0.0002079010009765625,12
1477,9.918212890625e-05,7,0.0020570755004882812,20,0,0,0.0001709461212158203,64,0.0001990795135498047,7
1478,0.00010895729064941406,8,0.00045800209045410156,15,0,0,4.792213439941406e-05,33,0.0001380443572998047,8
1479,8.606910705566406e-05,6,0.0013501644134521484,7,0,0,6.604194641113281e-05,41,0.00011587142944335938,6
1480,0.0001239776611328125,8,0.0003879070281982422,11,0,0,0.00014519691467285156,27,0.0001990795135498047,8
1481,8.511543273925781e-05,5,0.0030059814453125,6,0,0,0.0001518726348876953,69,0.0001239776611328125,5
1482,5.2928924560546875e-05,3,0.0002269744873046875,4,0,0,1.0967254638671875e-05,9,0.00010395050048828125,3
1483,9.703636169433594e-05,7,0.002565145492553711,8,0,0,0.00021505355834960938,58,0.00020813941955566406,7
1484,0.00011587142944335938,8,0.0001239776611328125,9,0,0,1.8835067749023438e-05,17,0.00014710426330566406,8
1485,6.413459777832031e-05,4,0.00016689300537109375,5,0,0,2.4080276489257812e-05,21,0.00010800361633300781,4
1486,0.00011014938354492188,8,0.00014400482177734375,9,0,0,5.3882598876953125e-05,12,0.00017905235290527344,8
1487,7.486343383789062e-05,5,0.00022602081298828125,6,0,0,1.5974044799804688e-05,14,0.00011205673217773438,5
1488,8.702278137207031e-05,6,0.0003650188446044922,9,0,0,2.6941299438476562e-05,22,0.00012302398681640625,6
1489,9.703636169433594e-05,7,0.0002448558807373047,10,0,0,5.1975250244140625e-05,36,0.0001430511474609375,7
1490,0.00027108192443847656,11,0.0018510818481445312,14,0,0,8.487701416015625e-05,47,0.00017404556274414062,11
1491,0.0001499652862548828,10,0.0020008087158203125,15,0,0,0.0001049041748046875,53,0.00020503997802734375,10
1492,8.106231689453125e-05,5,0.0020999908447265625,6,0,0,0.00010204315185546875,54,0.00011515617370605469,5
1493,4.100799560546875e-05,2,7.915496826171875e-05,3,0,0,1.0013580322265625e-05,9,9.703636169433594e-05,2
1494,0.0001850128173828125,14,0.000225067138671875,15,0,0,6.198883056640625e-05,43,0.00021600723266601562,14
1495,6.413459777832031e-05,4,0.002318859100341797,13,0,0,0.00010085105895996094,52,0.00011801719665527344,4
1496,5.1975250244140625e-05,3,0.00016689300537109375,6,0,0,2.5033950805664062e-05,18,0.000102996826171875,3
1497,0.00015687942504882812,12,0.002916097640991211,15,0,0,0.000263214111328125,76,0.000782012939453125,12
1498,0.00011587142944335938,8,0.00047588348388671875,13,0,0,6.29425048828125e-05,41,0.00013399124145507812,8
1499,0.00012493133544921875,9,0.0022270679473876953,12,0,0,7.796287536621094e-05,30,0.0002949237823486328,9
1500,6.389617919921875e-05,4,0.00048422813415527344,9,0,0,3.504753112792969e-05,27,0.00010895729064941406,4
